,交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,漲跌價,漲跌%
14403,2022/08/15,TXO,202209  ,14100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14404,2022/08/15,TXO,202209  ,14100.0000,賣權,52,56,48,50,699,50,942,47,52,685,46,,一般,-12,-19.35%
14405,2022/08/15,TXO,202209  ,14100.0000,賣權,61,61,46,46,98,-,-,45,52,685,46,,盤後,-16,-25.81%
14406,2022/08/15,TXO,202209  ,14200.0000,買權,-,-,-,-,0,1190,63,-,-,-,-,,一般,-,-
14407,2022/08/15,TXO,202209  ,14200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14408,2022/08/15,TXO,202209  ,14200.0000,賣權,60,65,55,58,1586,58,2544,58,59,835,55,,一般,-14,-19.44%
14409,2022/08/15,TXO,202209  ,14200.0000,賣權,70,75,57,60,213,-,-,55,63,835,57,,盤後,-12,-16.67%
14410,2022/08/15,TXO,202209  ,14300.0000,買權,-,-,-,-,0,1100,30,-,-,-,-,,一般,-,-
14411,2022/08/15,TXO,202209  ,14300.0000,買權,1060,1070,1060,1070,15,-,-,199,-,1150,372,,盤後,75,7.54%
14412,2022/08/15,TXO,202209  ,14300.0000,賣權,71,76,64,67,357,67,1257,65,73,900,64,,一般,-14,-17.28%
14413,2022/08/15,TXO,202209  ,14300.0000,賣權,82,84,66,66,187,-,-,63,69,900,66,,盤後,-15,-18.52%
14414,2022/08/15,TXO,202209  ,14400.0000,買權,935,1010,935,1010,5,1010,94,920,1080,1040,309,,一般,95,10.38%
14415,2022/08/15,TXO,202209  ,14400.0000,買權,940,950,940,950,7,-,-,173,-,1040,309,,盤後,35,3.83%
14416,2022/08/15,TXO,202209  ,14400.0000,賣權,73,87,73,77,426,77,1026,76,83,1030,73,,一般,-19,-19.79%
14417,2022/08/15,TXO,202209  ,14400.0000,賣權,95,98,73,73,192,-,-,73,85,1030,73,,盤後,-23,-23.96%
14418,2022/08/15,TXO,202209  ,14500.0000,買權,940,945,940,945,6,920,86,875,995,945,252,,一般,120,14.55%
14419,2022/08/15,TXO,202209  ,14500.0000,買權,830,845,830,835,4,-,-,148,-,845,252,,盤後,10,1.21%
14420,2022/08/15,TXO,202209  ,14500.0000,賣權,103,103,85,88,1194,88,2252,88,90,1090,85,,一般,-24,-21.43%
14421,2022/08/15,TXO,202209  ,14500.0000,賣權,110,113,87,87,347,-,-,87,95,1090,87,,盤後,-25,-22.32%
14422,2022/08/15,TXO,202209  ,14600.0000,買權,790,865,790,865,16,830,304,745,925,1110,307,,一般,120,16.11%
14423,2022/08/15,TXO,202209  ,14600.0000,買權,750,775,745,775,16,-,-,134,-,1110,307,,盤後,30,4.03%
14424,2022/08/15,TXO,202209  ,14600.0000,賣權,106,117,97,98,1036,98,1719,97,103,1130,97,,一般,-30,-23.44%
14425,2022/08/15,TXO,202209  ,14600.0000,賣權,130,131,101,101,187,-,-,101,111,1130,101,,盤後,-27,-21.09%
14426,2022/08/15,TXO,202209  ,14700.0000,買權,735,780,725,780,7,750,303,660,840,855,203,,一般,115,17.29%
14427,2022/08/15,TXO,202209  ,14700.0000,買權,690,690,675,685,7,-,-,119,-,855,203,,盤後,20,3.01%
14428,2022/08/15,TXO,202209  ,14700.0000,賣權,171,171,113,119,375,119,859,118,119,1240,113,,一般,-29,-19.59%
14429,2022/08/15,TXO,202209  ,14700.0000,賣權,148,149,118,118,195,-,-,117,124,1240,118,,盤後,-30,-20.27%
14430,2022/08/15,TXO,202209  ,14800.0000,買權,645,700,615,695,93,665,1094,655,760,1340,173,,一般,110,18.8%
14431,2022/08/15,TXO,202209  ,14800.0000,買權,610,620,600,620,13,-,-,590,-,1340,173,,盤後,35,5.98%
14432,2022/08/15,TXO,202209  ,14800.0000,賣權,150,155,130,137,976,137,1733,134,138,1300,130,,一般,-33,-19.41%
14433,2022/08/15,TXO,202209  ,14800.0000,賣權,168,173,137,137,268,-,-,138,144,1300,137,,盤後,-33,-19.41%
14434,2022/08/15,TXO,202209  ,14900.0000,買權,565,620,545,600,50,590,284,575,600,620,160,,一般,85,16.5%
14435,2022/08/15,TXO,202209  ,14900.0000,買權,515,540,515,540,11,-,-,520,-,540,160,,盤後,25,4.85%
14436,2022/08/15,TXO,202209  ,14900.0000,賣權,180,182,151,159,999,159,1630,154,165,1330,151,,一般,-38,-19.29%
14437,2022/08/15,TXO,202209  ,14900.0000,賣權,194,202,158,159,203,-,-,159,168,1330,158,,盤後,-38,-19.29%
14438,2022/08/15,TXO,202209  ,15000.0000,買權,500,545,469,540,97,515,647,500,525,1040,140,,一般,93,20.81%
14439,2022/08/15,TXO,202209  ,15000.0000,買權,466,500,447,500,30,-,-,464,520,1040,140,,盤後,53,11.86%
14440,2022/08/15,TXO,202209  ,15000.0000,賣權,192,211,174,183,1134,183,2336,180,185,1480,174,,一般,-45,-19.74%
14441,2022/08/15,TXO,202209  ,15000.0000,賣權,230,232,180,182,359,-,-,179,182,1480,180,,盤後,-46,-20.18%
14442,2022/08/15,TXO,202209  ,15100.0000,買權,423,470,397,450,221,450,465,433,453,640,138,,一般,72,19.05%
14443,2022/08/15,TXO,202209  ,15100.0000,買權,382,435,378,435,71,-,-,397,480,640,138,,盤後,57,15.08%
14444,2022/08/15,TXO,202209  ,15100.0000,賣權,226,242,201,213,442,213,1243,211,212,1560,201,,一般,-49,-18.7%
14445,2022/08/15,TXO,202209  ,15100.0000,賣權,260,265,210,212,239,-,-,209,221,1560,210,,盤後,-50,-19.08%
14446,2022/08/15,TXO,202209  ,15200.0000,買權,351,403,333,370,505,370,692,368,385,2590,113,,一般,54,17.09%
14447,2022/08/15,TXO,202209  ,15200.0000,買權,323,363,317,363,118,-,-,358,388,2590,113,,盤後,47,14.87%
14448,2022/08/15,TXO,202209  ,15200.0000,賣權,257,287,231,244,656,244,834,241,247,1470,231,,一般,-56,-18.67%
14449,2022/08/15,TXO,202209  ,15200.0000,賣權,298,301,242,242,231,-,-,238,242,1470,242,,盤後,-58,-19.33%
14450,2022/08/15,TXO,202209  ,15300.0000,買權,302,339,279,311,436,311,909,312,320,785,92,,一般,47,17.8%
14451,2022/08/15,TXO,202209  ,15300.0000,買權,268,313,264,313,222,-,-,312,350,785,92,,盤後,49,18.56%
14452,2022/08/15,TXO,202209  ,15300.0000,賣權,293,322,268,284,435,284,394,281,285,1510,268,,一般,-62,-17.92%
14453,2022/08/15,TXO,202209  ,15300.0000,賣權,343,344,270,282,193,-,-,281,282,1510,270,,盤後,-64,-18.5%
14454,2022/08/15,TXO,202209  ,15400.0000,買權,248,278,226,258,655,258,1338,256,260,2030,89,,一般,43,20%
14455,2022/08/15,TXO,202209  ,15400.0000,買權,210,250,210,250,235,-,-,244,254,2030,89,,盤後,35,16.28%
14456,2022/08/15,TXO,202209  ,15400.0000,賣權,348,373,309,321,296,327,226,325,337,1840,309,,一般,-78,-19.55%
14457,2022/08/15,TXO,202209  ,15400.0000,賣權,375,391,320,324,25,-,-,305,394,1840,320,,盤後,-75,-18.8%
14458,2022/08/15,TXO,202209  ,15500.0000,買權,194,228,180,208,941,208,1758,207,210,680,41,,一般,36,20.93%
14459,2022/08/15,TXO,202209  ,15500.0000,買權,162,196,162,194,378,-,-,194,198,680,41,,盤後,22,12.79%
14460,2022/08/15,TXO,202209  ,15500.0000,賣權,390,421,356,377,117,377,176,368,388,1740,356,,一般,-79,-17.32%
14461,2022/08/15,TXO,202209  ,15500.0000,賣權,430,458,376,376,71,-,-,299,449,1740,376,,盤後,-80,-17.54%
14462,2022/08/15,TXO,202209  ,15600.0000,買權,160,181,141,169,2001,169,2500,161,167,1570,60,,一般,36,27.07%
14463,2022/08/15,TXO,202209  ,15600.0000,買權,133,152,133,152,582,-,-,150,153,1570,60,,盤後,19,14.29%
14464,2022/08/15,TXO,202209  ,15600.0000,賣權,458,491,410,433,48,433,116,424,444,1960,350,,一般,-82,-15.92%
14465,2022/08/15,TXO,202209  ,15600.0000,賣權,490,510,445,445,17,-,-,414,550,1960,350,,盤後,-70,-13.59%
14466,2022/08/15,TXO,202209  ,15700.0000,買權,124,140,108,125,1311,125,3552,125,131,550,16,,一般,23,22.55%
14467,2022/08/15,TXO,202209  ,15700.0000,買權,102,116,101,116,444,-,-,114,116,550,16,,盤後,14,13.73%
14468,2022/08/15,TXO,202209  ,15700.0000,賣權,520,535,475,489,36,489,24,466,525,1920,475,,一般,-91,-15.69%
14469,2022/08/15,TXO,202209  ,15700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14470,2022/08/15,TXO,202209  ,15800.0000,買權,90,106,80,95,2365,95,3348,94,96,925,38,,一般,20,26.67%
14471,2022/08/15,TXO,202209  ,15800.0000,買權,78,88,78,87,455,-,-,86,87,925,38,,盤後,12,16%
14472,2022/08/15,TXO,202209  ,15800.0000,賣權,605,605,540,555,14,565,75,530,620,1950,390,,一般,-100,-15.27%
14473,2022/08/15,TXO,202209  ,15800.0000,賣權,655,655,625,625,5,-,-,499,-,1950,390,,盤後,-30,-4.58%
14474,2022/08/15,TXO,202209  ,15900.0000,買權,64,78,59,70,1724,70,2704,67,75,263,26.5,,一般,13,22.81%
14475,2022/08/15,TXO,202209  ,15900.0000,買權,57,65,57,62,507,-,-,61,64,263,26.5,,盤後,5,8.77%
14476,2022/08/15,TXO,202209  ,15900.0000,賣權,665,665,645,650,3,640,6,565,650,1070,645,,一般,-95,-12.75%
14477,2022/08/15,TXO,202209  ,15900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14478,2022/08/15,TXO,202209  ,16000.0000,買權,52,57,42.5,51,2378,51,3331,51,52,2160,25,,一般,10.5,25.93%
14479,2022/08/15,TXO,202209  ,16000.0000,買權,43,48,42.5,47,441,-,-,46,47,2160,25,,盤後,6.5,16.05%
14480,2022/08/15,TXO,202209  ,16000.0000,賣權,780,780,700,700,7,720,383,715,805,2360,417,,一般,-125,-15.15%
14481,2022/08/15,TXO,202209  ,16000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14482,2022/08/15,TXO,202209  ,16100.0000,買權,33.5,40.5,31,35.5,508,35.5,1108,34,36,254,4.7,,一般,5.5,18.33%
14483,2022/08/15,TXO,202209  ,16100.0000,買權,30.5,36,30.5,36,171,-,-,35,37,254,4.7,,盤後,6,20%
14484,2022/08/15,TXO,202209  ,16100.0000,賣權,-,-,-,-,0,800,3,-,-,-,-,,一般,-,-
14485,2022/08/15,TXO,202209  ,16100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14486,2022/08/15,TXO,202209  ,16200.0000,買權,27,30.5,22.5,25,1700,25,1912,24,25,2050,15.5,,一般,2,8.7%
14487,2022/08/15,TXO,202209  ,16200.0000,買權,23,30,22.5,30,116,-,-,27.5,-,2050,15.5,,盤後,7,30.43%
14488,2022/08/15,TXO,202209  ,16200.0000,賣權,950,965,950,965,5,895,94,795,985,2600,459,,一般,-35,-3.5%
14489,2022/08/15,TXO,202209  ,16200.0000,賣權,970,975,970,975,3,-,-,278,-,2600,459,,盤後,-25,-2.5%
14490,2022/08/15,TXO,202209  ,16300.0000,買權,19,20.5,16.5,18.5,270,18.5,865,18,20,220,11.5,,一般,2,12.12%
14491,2022/08/15,TXO,202209  ,16300.0000,買權,16.5,21,15.5,21,127,-,-,21,23,220,11.5,,盤後,4.5,27.27%
14492,2022/08/15,TXO,202209  ,16300.0000,賣權,-,-,-,-,0,985,4,-,-,-,-,,一般,-,-
14493,2022/08/15,TXO,202209  ,16300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14494,2022/08/15,TXO,202209  ,16400.0000,買權,13.5,15,13,15,167,15,667,12.5,13.5,1530,8.1,,一般,3,25%
14495,2022/08/15,TXO,202209  ,16400.0000,買權,13,14,12,14,19,-,-,13,15,1530,8.1,,盤後,2,16.67%
14496,2022/08/15,TXO,202209  ,16400.0000,賣權,-,-,-,-,0,1080,81,-,-,-,-,,一般,-,-
14497,2022/08/15,TXO,202209  ,16400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14498,2022/08/15,TXO,202209  ,16500.0000,買權,11,11,9.6,10,135,10,1154,9.8,10.5,124,7.1,,一般,0,0.00%
14499,2022/08/15,TXO,202209  ,16500.0000,買權,10,10.5,9.8,10.5,12,-,-,10,11,124,7.1,,盤後,0.5,5%
14500,2022/08/15,TXO,202209  ,16500.0000,賣權,-,-,-,-,0,1180,4,-,-,-,-,,一般,-,-
14501,2022/08/15,TXO,202209  ,16500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14502,2022/08/15,TXO,202209  ,16600.0000,買權,6.9,8.9,6.2,7.8,33,7.8,347,6.4,8.9,1390,6.2,,一般,-0.3,-3.7%
14503,2022/08/15,TXO,202209  ,16600.0000,買權,8.2,8.2,7.2,7.2,12,-,-,5,8.8,1390,6.2,,盤後,-0.9,-11.11%
14504,2022/08/15,TXO,202209  ,16600.0000,賣權,-,-,-,-,0,1280,45,-,-,-,-,,一般,-,-
14505,2022/08/15,TXO,202209  ,16600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14506,2022/08/15,TXO,202209  ,16700.0000,買權,6.1,6.7,6.1,6.6,82,6.6,432,0.4,12,174,5,,一般,0.9,15.79%
14507,2022/08/15,TXO,202209  ,16700.0000,買權,6.2,6.2,6.2,6.2,1,-,-,5,9.5,174,5,,盤後,0.5,8.77%
14508,2022/08/15,TXO,202209  ,16700.0000,賣權,-,-,-,-,0,1370,3,-,-,-,-,,一般,-,-
14509,2022/08/15,TXO,202209  ,16700.0000,賣權,1460,1460,1460,1460,3,-,-,13,-,2850,1460,,盤後,-30,-2.01%
14510,2022/08/15,TXO,202209  ,16800.0000,買權,6.3,6.3,6.3,6.3,10,6.3,582,3.5,6.3,1680,5,,一般,1.3,26%
14511,2022/08/15,TXO,202209  ,16800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14512,2022/08/15,TXO,202209  ,16800.0000,賣權,1470,1470,1470,1470,19,1470,21,1360,1500,2950,630,,一般,-120,-7.55%
14513,2022/08/15,TXO,202209  ,16800.0000,賣權,1560,1560,1560,1560,3,-,-,-,-,2950,630,,盤後,-30,-1.89%
14514,2022/08/15,TXO,202209  ,16900.0000,買權,4.7,4.7,4.7,4.7,20,4.7,98,0.3,4.6,120,1,,一般,0,0.00%
14515,2022/08/15,TXO,202209  ,16900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14516,2022/08/15,TXO,202209  ,16900.0000,賣權,-,-,-,-,0,1570,4,-,-,-,-,,一般,-,-
14517,2022/08/15,TXO,202209  ,16900.0000,賣權,1600,1600,1600,1600,3,-,-,-,3190,3050,1600,,盤後,-90,-5.33%
14518,2022/08/15,TXO,202209  ,17000.0000,買權,4.1,4.1,3.6,3.6,577,3.6,936,3.5,3.7,1460,3.6,,一般,-0.7,-16.28%
14519,2022/08/15,TXO,202209  ,17000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14520,2022/08/15,TXO,202209  ,17000.0000,賣權,-,-,-,-,0,1670,49,-,-,-,-,,一般,-,-
14521,2022/08/15,TXO,202209  ,17000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14522,2022/08/15,TXO,202209  ,17100.0000,買權,3.1,3.1,2.9,2.9,7,2.9,210,0.3,3.2,99,2.9,,一般,-0.7,-19.44%
14523,2022/08/15,TXO,202209  ,17100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14524,2022/08/15,TXO,202209  ,17100.0000,賣權,-,-,-,-,0,1770,3,-,-,-,-,,一般,-,-
14525,2022/08/15,TXO,202209  ,17100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14526,2022/08/15,TXO,202209  ,17200.0000,買權,2.6,2.9,2.6,2.8,14,2.8,204,2.5,6,1440,2.4,,一般,-0.3,-9.68%
14527,2022/08/15,TXO,202209  ,17200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14528,2022/08/15,TXO,202209  ,17200.0000,賣權,-,-,-,-,0,1870,32,-,-,-,-,,一般,-,-
14529,2022/08/15,TXO,202209  ,17200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14530,2022/08/15,TXO,202209  ,17300.0000,買權,2.3,2.3,2.3,2.3,6,2.3,31,0.3,2.6,42.5,2.3,,一般,-0.6,-20.69%
14531,2022/08/15,TXO,202209  ,17300.0000,買權,2.9,2.9,2.9,2.9,1,-,-,0.2,160,42.5,2.5,,盤後,0,0.00%
14532,2022/08/15,TXO,202209  ,17300.0000,賣權,-,-,-,-,0,1970,3,-,-,-,-,,一般,-,-
14533,2022/08/15,TXO,202209  ,17300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14534,2022/08/15,TXO,202209  ,17400.0000,買權,4.8,4.8,2.1,2.1,3,2.1,220,2,3,1190,1.1,,一般,-0.5,-19.23%
14535,2022/08/15,TXO,202209  ,17400.0000,買權,10,160,10,160,3,-,-,1.4,32.5,1190,1.1,,盤後,157.4,6053.85%
14536,2022/08/15,TXO,202209  ,17400.0000,賣權,-,-,-,-,0,2070,38,-,-,-,-,,一般,-,-
14537,2022/08/15,TXO,202209  ,17400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14538,2022/08/15,TXO,202209  ,17500.0000,買權,2.1,2.2,1.8,1.8,19,1.8,36,0.3,2.3,34,1.8,,一般,-0.6,-25%
14539,2022/08/15,TXO,202209  ,17500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14540,2022/08/15,TXO,202209  ,17500.0000,賣權,-,-,-,-,0,2170,23,-,-,-,-,,一般,-,-
14541,2022/08/15,TXO,202209  ,17500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14542,2022/08/15,TXO,202209  ,17600.0000,買權,1.9,1.9,1.8,1.8,7,1.8,143,0.2,2.2,1020,1.8,,一般,-0.4,-18.18%
14543,2022/08/15,TXO,202209  ,17600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14544,2022/08/15,TXO,202209  ,17600.0000,賣權,-,-,-,-,0,2270,33,-,-,-,-,,一般,-,-
14545,2022/08/15,TXO,202209  ,17600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14546,2022/08/15,TXO,202209  ,17700.0000,買權,-,-,-,-,0,1.6,21,-,-,-,-,,一般,-,-
14547,2022/08/15,TXO,202209  ,17700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14548,2022/08/15,TXO,202209  ,17700.0000,賣權,-,-,-,-,0,2370,3,-,-,-,-,,一般,-,-
14549,2022/08/15,TXO,202209  ,17700.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14550,2022/08/15,TXO,202209  ,17800.0000,買權,-,-,-,-,0,1.4,109,-,-,-,-,,一般,-,-
14551,2022/08/15,TXO,202209  ,17800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14552,2022/08/15,TXO,202209  ,17800.0000,賣權,-,-,-,-,0,2470,220,-,-,-,-,,一般,-,-
14553,2022/08/15,TXO,202209  ,17800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14554,2022/08/15,TXO,202209  ,17900.0000,買權,-,-,-,-,0,1.3,20,-,-,-,-,,一般,-,-
14555,2022/08/15,TXO,202209  ,17900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14556,2022/08/15,TXO,202209  ,17900.0000,賣權,-,-,-,-,0,2570,5,-,-,-,-,,一般,-,-
14557,2022/08/15,TXO,202209  ,17900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14558,2022/08/15,TXO,202209  ,18000.0000,買權,-,-,-,-,0,1.1,323,-,-,-,-,,一般,-,-
14559,2022/08/15,TXO,202209  ,18000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14560,2022/08/15,TXO,202209  ,18000.0000,賣權,-,-,-,-,0,2670,199,-,-,-,-,,一般,-,-
14561,2022/08/15,TXO,202209  ,18000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14562,2022/08/15,TXO,202209  ,18100.0000,買權,-,-,-,-,0,1.1,1,-,-,-,-,,一般,-,-
14563,2022/08/15,TXO,202209  ,18100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14564,2022/08/15,TXO,202209  ,18100.0000,賣權,-,-,-,-,0,2770,3,-,-,-,-,,一般,-,-
14565,2022/08/15,TXO,202209  ,18100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14566,2022/08/15,TXO,202209  ,18200.0000,買權,-,-,-,-,0,1,259,-,-,-,-,,一般,-,-
14567,2022/08/15,TXO,202209  ,18200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14568,2022/08/15,TXO,202209  ,18200.0000,賣權,-,-,-,-,0,2870,309,-,-,-,-,,一般,-,-
14569,2022/08/15,TXO,202209  ,18200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14570,2022/08/15,TXO,202209  ,18300.0000,買權,-,-,-,-,0,0.9,0,-,-,-,-,,一般,-,-
14571,2022/08/15,TXO,202209  ,18300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14572,2022/08/15,TXO,202209  ,18300.0000,賣權,-,-,-,-,0,2970,3,-,-,-,-,,一般,-,-
14573,2022/08/15,TXO,202209  ,18300.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14574,2022/08/15,TXO,202209  ,18400.0000,買權,-,-,-,-,0,0.8,166,-,-,-,-,,一般,-,-
14575,2022/08/15,TXO,202209  ,18400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14576,2022/08/15,TXO,202209  ,18400.0000,賣權,-,-,-,-,0,3070,197,-,-,-,-,,一般,-,-
14577,2022/08/15,TXO,202209  ,18400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14578,2022/08/15,TXO,202209  ,18600.0000,買權,-,-,-,-,0,0.7,241,-,-,-,-,,一般,-,-
14579,2022/08/15,TXO,202209  ,18600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14580,2022/08/15,TXO,202209  ,18600.0000,賣權,-,-,-,-,0,3270,12,-,-,-,-,,一般,-,-
14581,2022/08/15,TXO,202209  ,18600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14582,2022/08/15,TXO,202209  ,18800.0000,買權,-,-,-,-,0,0.6,118,-,-,-,-,,一般,-,-
14583,2022/08/15,TXO,202209  ,18800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14584,2022/08/15,TXO,202209  ,18800.0000,賣權,-,-,-,-,0,3470,3,-,-,-,-,,一般,-,-
14585,2022/08/15,TXO,202209  ,18800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14586,2022/08/15,TXO,202209  ,19000.0000,買權,0.4,0.4,0.4,0.4,25,0.4,184,-,0.8,520,0.4,,一般,0,0.00%
14587,2022/08/15,TXO,202209  ,19000.0000,買權,0.4,0.4,0.4,0.4,50,-,-,-,1,520,0.4,,盤後,0,0.00%
14588,2022/08/15,TXO,202209  ,19000.0000,賣權,-,-,-,-,0,3670,4,-,-,-,-,,一般,-,-
14589,2022/08/15,TXO,202209  ,19000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14590,2022/08/15,TXO,202209  ,19200.0000,買權,-,-,-,-,0,0.4,173,-,-,-,-,,一般,-,-
14591,2022/08/15,TXO,202209  ,19200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14592,2022/08/15,TXO,202209  ,19200.0000,賣權,-,-,-,-,0,3870,3,-,-,-,-,,一般,-,-
14593,2022/08/15,TXO,202209  ,19200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14594,2022/08/15,TXO,202209  ,19400.0000,買權,-,-,-,-,0,0.4,514,-,-,-,-,,一般,-,-
14595,2022/08/15,TXO,202209  ,19400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14596,2022/08/15,TXO,202209  ,19400.0000,賣權,-,-,-,-,0,4070,3,-,-,-,-,,一般,-,-
14597,2022/08/15,TXO,202209  ,19400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14598,2022/08/15,TXO,202209  ,19600.0000,買權,-,-,-,-,0,0.4,419,-,-,-,-,,一般,-,-
14599,2022/08/15,TXO,202209  ,19600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14600,2022/08/15,TXO,202209  ,19600.0000,賣權,-,-,-,-,0,4270,380,-,-,-,-,,一般,-,-
14601,2022/08/15,TXO,202209  ,19600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14602,2022/08/15,TXO,202209  ,19800.0000,買權,-,-,-,-,0,0.4,425,-,-,-,-,,一般,-,-
14603,2022/08/15,TXO,202209  ,19800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14604,2022/08/15,TXO,202209  ,19800.0000,賣權,-,-,-,-,0,4460,3,-,-,-,-,,一般,-,-
14605,2022/08/15,TXO,202209  ,19800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14606,2022/08/15,TXO,202209  ,20000.0000,買權,-,-,-,-,0,0.4,432,-,-,-,-,,一般,-,-
14607,2022/08/15,TXO,202209  ,20000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14608,2022/08/15,TXO,202209  ,20000.0000,賣權,-,-,-,-,0,4660,3,-,-,-,-,,一般,-,-
14609,2022/08/15,TXO,202209  ,20000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14610,2022/08/15,TXO,202209  ,20200.0000,買權,-,-,-,-,0,0.4,463,-,-,-,-,,一般,-,-
14611,2022/08/15,TXO,202209  ,20200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14612,2022/08/15,TXO,202209  ,20200.0000,賣權,-,-,-,-,0,4860,3,-,-,-,-,,一般,-,-
14613,2022/08/15,TXO,202209  ,20200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14614,2022/08/15,TXO,202209  ,20400.0000,買權,-,-,-,-,0,0.3,426,-,-,-,-,,一般,-,-
14615,2022/08/15,TXO,202209  ,20400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14616,2022/08/15,TXO,202209  ,20400.0000,賣權,-,-,-,-,0,5060,3,-,-,-,-,,一般,-,-
14617,2022/08/15,TXO,202209  ,20400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14618,2022/08/15,TXO,202209  ,20600.0000,買權,-,-,-,-,0,0.3,422,-,-,-,-,,一般,-,-
14619,2022/08/15,TXO,202209  ,20600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
14620,2022/08/15,TXO,202209  ,20600.0000,賣權,-,-,-,-,0,5260,0,-,-,-,-,,一般,-,-
14621,2022/08/15,TXO,202209  ,20600.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,-,-
